species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Potentilla callida,Ivesia callida,0.6111,not synonym,synonym,Levenshtein,0.7
Potentilla canadensis,Tormentilla canadensis,0.8636,synonym,synonym,Levenshtein,0.7
Ceanothus cuneatus,Urera harato,0.1667,not synonym,not synonym,Levenshtein,0.7
Debregeasia saeneb,Boehmeria salicifolia,0.2381,not synonym,synonym,Levenshtein,0.7
Brosimum rubescens,Physocarpus missouriensis,0.24,not synonym,not synonym,Levenshtein,0.7
Atadinus fallax,Trymalium daltonii,0.2778,not synonym,not synonym,Levenshtein,0.7
Aria eminentiformis,Sorbus eminentiformis,0.7619,synonym,synonym,Levenshtein,0.7
Prunus arborea,Pygeum parviflorum,0.3889,not synonym,synonym,Levenshtein,0.7
Ulmus laevis,Boehmeria tiliifolia,0.2,not synonym,not synonym,Levenshtein,0.7
Trilepisium madagascariense,Bosqueia gymnandra,0.1852,not synonym,synonym,Levenshtein,0.7
Ficus elastica,Boehmeria cuspidata,0.2105,not synonym,not synonym,Levenshtein,0.7
Elaeagnus latifolia,Elaeagnus thwaitesii,0.6,not synonym,synonym,Levenshtein,0.7
Urera caracasana,Urtica mitis,0.25,not synonym,synonym,Levenshtein,0.7
Sageretia thea,Rhamnus spiciflora,0.1667,not synonym,synonym,Levenshtein,0.7
Coussapoa nitida,Sericotheca fissa,0.1765,not synonym,not synonym,Levenshtein,0.7
Prunus armeniaca,Sageretia oppositifolia,0.1739,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Acaena longiaristata,0.45,not synonym,synonym,Levenshtein,0.7
Atadinus microcarpus,Rhamnus microcarpus,0.8,synonym,synonym,Levenshtein,0.7
Pilea urticifolia,Boehmeria urticifolia,0.6667,not synonym,synonym,Levenshtein,0.7
Frangula granulosa,Celtis cavaleriei,0.0556,not synonym,not synonym,Levenshtein,0.7
Dendrocnide moroides,Ficus leptorhyncha,0.1,not synonym,not synonym,Levenshtein,0.7
Laportea bulbifera,Boehmeria dasypoda,0.1111,not synonym,not synonym,Levenshtein,0.7
Hijmania turbinata,Dorstenia spathulibracteata,0.3704,not synonym,synonym,Levenshtein,0.7
Potentilla crantzii,Parietaria erecta,0.3158,not synonym,not synonym,Levenshtein,0.7
Potentilla radiata,Waldensia lupulina,0.2222,not synonym,not synonym,Levenshtein,0.7
Ulmus hollandica,Ulmus coriaceifolia,0.5263,not synonym,synonym,Levenshtein,0.7
Ficus elastica,Leucosyke kjellbergii,0.2381,not synonym,not synonym,Levenshtein,0.7
Ulmus glabra,Sorocea hilariana,0.2353,not synonym,not synonym,Levenshtein,0.7
Pilea melastomoides,Pilea oreophila,0.4211,not synonym,synonym,Levenshtein,0.7
Ventilago denticulata,Pyrus amphidoxa,0.1429,not synonym,not synonym,Levenshtein,0.7
Elaeagnus angustifolia,Coilotapalus peltata,0.1818,not synonym,not synonym,Levenshtein,0.7
Prunus emarginata,Saccus gomezianus,0.2353,not synonym,not synonym,Levenshtein,0.7
Spyridium subochreatum,Celtis helleri,0.1364,not synonym,not synonym,Levenshtein,0.7
Alphitonia pomaderroides,Crataegus maineana,0.125,not synonym,not synonym,Levenshtein,0.7
Gouania lupuloides,Aronia glabrescens,0.2778,not synonym,not synonym,Levenshtein,0.7
Smythea lanceata,Ventilago lanceata,0.6111,not synonym,synonym,Levenshtein,0.7
Boehmeria heterophylla,Boehmeria villosa,0.5455,not synonym,synonym,Levenshtein,0.7
Pilea rivularis,Pilea magambensis,0.4706,not synonym,synonym,Levenshtein,0.7
Sorbaronia arsenii,Adicea gnidiodes,0.1667,not synonym,not synonym,Levenshtein,0.7
Colletia hystrix,Colletia aciculata,0.5,not synonym,synonym,Levenshtein,0.7
Argentina achillea,Potentilla achillea,0.7368,synonym,synonym,Levenshtein,0.7
Elaeagnus conferta,Ventilago cinerascens,0.2381,not synonym,not synonym,Levenshtein,0.7
Parartocarpus venenosa,Ceanothus riparius,0.2273,not synonym,not synonym,Levenshtein,0.7
Aria edulis,Hahnia aria,0.2727,not synonym,synonym,Levenshtein,0.7
Potaninia mongolica,Coluria mongolica,0.6842,not synonym,synonym,Levenshtein,0.7
Smythea lanceata,Pyrus wuzhishanensis,0.15,not synonym,not synonym,Levenshtein,0.7
Prunus argentea,Prunus orientalis,0.6471,not synonym,synonym,Levenshtein,0.7
Ficus politoria,Ficus xiphocuspis,0.4706,not synonym,synonym,Levenshtein,0.7
Ochetophila trinervis,Ochetophila hookeriana,0.6364,not synonym,synonym,Levenshtein,0.7
Poikilospermum erectum,Morus nitida,0.1818,not synonym,not synonym,Levenshtein,0.7
Physocarpus opulifolius,Spiraea callosa,0.2174,not synonym,not synonym,Levenshtein,0.7
Dendrocnide stimulans,Urticastrum peltatum,0.0952,not synonym,not synonym,Levenshtein,0.7
Taxotrophis ilicifolia,Poterium australe,0.1818,not synonym,not synonym,Levenshtein,0.7
Crataegus macracantha,Crataegus paramoena,0.6667,not synonym,synonym,Levenshtein,0.7
Australina flaccida,Pouzolzia flaccida,0.5789,not synonym,synonym,Levenshtein,0.7
Rubus biflorus,Rubus biflorus,1.0,synonym,synonym,Levenshtein,0.7
Ulmus glabra,Ulmus excelsa,0.5385,not synonym,synonym,Levenshtein,0.7
Boehmeria nivea,Urostigma pseudotsiela,0.2273,not synonym,not synonym,Levenshtein,0.7
Acaena ovalifolia,Brosimum microcarpum,0.05,not synonym,not synonym,Levenshtein,0.7
Leucosyke capitellata,Leucosyke celtidifolia,0.5909,not synonym,synonym,Levenshtein,0.7
Ficus auriculata,Gonostegia hirta,0.1875,not synonym,not synonym,Levenshtein,0.7
Pouzolzia variifolia,Pouzolzia heterophylla,0.5909,not synonym,synonym,Levenshtein,0.7
Parietaria debilis,Parietaria carnosula,0.55,not synonym,synonym,Levenshtein,0.7
Perebea xanthochyma,Urtica hulensis,0.1579,not synonym,not synonym,Levenshtein,0.7
Crepinia freynii,Crepinia freynii,1.0,synonym,synonym,Levenshtein,0.7
Scutia arenicola,Adolia arenicola,0.75,synonym,synonym,Levenshtein,0.7
Sorbaronia sorbifolia,Girtanneria theezans,0.1905,not synonym,not synonym,Levenshtein,0.7
Trema micranthum,Urtica villosa,0.1875,not synonym,not synonym,Levenshtein,0.7
Broussonetia kaempferi,Papyrius karinokii,0.1818,not synonym,synonym,Levenshtein,0.7
Cecropia peltata,Cecropia asperrima,0.6667,not synonym,synonym,Levenshtein,0.7
Brosimum rubescens,Cecropia villosa,0.1111,not synonym,not synonym,Levenshtein,0.7
Spiraea japonica,Spiraea pruhoniciana,0.65,not synonym,synonym,Levenshtein,0.7
Pourthiaea villosa,Pyrus brunnea,0.2222,not synonym,synonym,Levenshtein,0.7
Celtis iguanaea,Pyrus scabiosa,0.2,not synonym,not synonym,Levenshtein,0.7
Ficus dendrocida,Boehmeria moluccana,0.1579,not synonym,not synonym,Levenshtein,0.7
Laportea canadensis,Urtica divaricata,0.2105,not synonym,synonym,Levenshtein,0.7
Boehmeria ramiflora,Ramium ramiflorum,0.4737,not synonym,synonym,Levenshtein,0.7
Celtis iguanaea,Mertensia zizyphoides,0.2857,not synonym,synonym,Levenshtein,0.7
Crataegus margarettae,Crataegus margarettiae,0.9545,synonym,synonym,Levenshtein,0.7
Rhamnus newberryi,Rhamnus parvifolius,0.4737,not synonym,synonym,Levenshtein,0.7
Frangula breedlovei,Rhamnus breedlovei,0.6842,not synonym,synonym,Levenshtein,0.7
Helicostylis tovarensis,Helicostylis urophylla,0.5652,not synonym,synonym,Levenshtein,0.7
Rubus internatus,Pyrus bosniaca,0.25,not synonym,not synonym,Levenshtein,0.7
Ceanothus americanus,Ceanothus milleri,0.6,not synonym,synonym,Levenshtein,0.7
Zelkova serrata,Urtica cubensis,0.0667,not synonym,not synonym,Levenshtein,0.7
Phylica nitida,Leucosyke alba,0.0714,not synonym,not synonym,Levenshtein,0.7
Alphitonia zizyphoides,Ficus fergusonii,0.1364,not synonym,not synonym,Levenshtein,0.7
Aria umbellata,Crataegus succincta,0.2632,not synonym,not synonym,Levenshtein,0.7
Aphananthe cuspidata,Morus pandurata,0.2,not synonym,not synonym,Levenshtein,0.7
Morus indica,Morus formosensis,0.4118,not synonym,synonym,Levenshtein,0.7
Urtica pumila,Urtica pumila,1.0,synonym,synonym,Levenshtein,0.7
Sorocea guilleminiana,Retanilla crassa,0.2857,not synonym,not synonym,Levenshtein,0.7
Gironniera subaequalis,Gironniera costata,0.5455,not synonym,synonym,Levenshtein,0.7
Ficus crassinervia,Urostigma ovale,0.1111,not synonym,synonym,Levenshtein,0.7
Sageretia rugosa,Sageretia ferruginea,0.7,synonym,synonym,Levenshtein,0.7
Elaeagnus commutata,Laportea pendula,0.2632,not synonym,not synonym,Levenshtein,0.7
Malacomeles denticulata,Nagelia denticulata,0.6522,not synonym,synonym,Levenshtein,0.7
Rosa elymaitica,Rosa albicans,0.4667,not synonym,synonym,Levenshtein,0.7
Fatoua villosa,Fleurya glechomifolia,0.2381,not synonym,synonym,Levenshtein,0.7
Fragaria pentaphylla,Potentilla pentaphylla,0.6364,not synonym,synonym,Levenshtein,0.7
Potentilla frigida,Potentilla frigida,1.0,synonym,synonym,Levenshtein,0.7
Artocarpus glaucus,Saccus denisonianus,0.2105,not synonym,synonym,Levenshtein,0.7
Cecropia glaziovii,Cecropia macranthera,0.5,not synonym,synonym,Levenshtein,0.7
Trophis racemosa,Elaeagnus arborea,0.1765,not synonym,not synonym,Levenshtein,0.7
Procris anfracta,Elatostema anfractum,0.45,not synonym,synonym,Levenshtein,0.7
Ficus fistulosa,Cydonia sargentii,0.0588,not synonym,not synonym,Levenshtein,0.7
Trema angustifolium,Saccus tephrophyllus,0.15,not synonym,not synonym,Levenshtein,0.7
Ficus fistulosa,Covellia subopposita,0.2,not synonym,synonym,Levenshtein,0.7
Celtis serratissima,Celtis lactea,0.4737,not synonym,synonym,Levenshtein,0.7
Potentilla eriocarpa,Potentilla davidii,0.55,not synonym,synonym,Levenshtein,0.7
Phenax angustifolius,Pyrus angustissima,0.5,not synonym,not synonym,Levenshtein,0.7
Morus alba,Leucocnide candidissima,0.1739,not synonym,not synonym,Levenshtein,0.7
Gonostegia parvifolia,Pouzolzia neurocarpa,0.2381,not synonym,synonym,Levenshtein,0.7
Artocarpus altilis,Artocarpus blancoi,0.6667,not synonym,synonym,Levenshtein,0.7
Dendrocnide densiflora,Dendrocnide subpeltata,0.5909,not synonym,synonym,Levenshtein,0.7
Aphanes arvensis,Percepier arvensis,0.5556,not synonym,synonym,Levenshtein,0.7
Ceanothus lorenzenii,Ceanothus glaber,0.55,not synonym,synonym,Levenshtein,0.7
Boehmeria splitgerbera,Duretia quelpaertensis,0.2273,not synonym,synonym,Levenshtein,0.7
Boehmeria caudata,Pouzolzia johnsoniana,0.2857,not synonym,not synonym,Levenshtein,0.7
Laportea decumana,Treculia africanus,0.2222,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus klasterskyana,Elaeagnus nikaii,0.2143,not synonym,not synonym,Levenshtein,0.7
Dorstenia brownii,Potentilla kirghizorum,0.2727,not synonym,not synonym,Levenshtein,0.7
Argentina stenophylla,Pyrus rotundifolia,0.1905,not synonym,not synonym,Levenshtein,0.7
Ceanothus herbaceus,Ceanothus ovatus,0.6842,not synonym,synonym,Levenshtein,0.7
Cecropia insignis,Cecropia standleyana,0.5,not synonym,synonym,Levenshtein,0.7
Cypholophus moluccanus,Boehmeria moluccana,0.4545,not synonym,synonym,Levenshtein,0.7
Crataegus opaca,Pouzolzia arabica,0.2353,not synonym,not synonym,Levenshtein,0.7
Artocarpus integer,Prunus tortuosa,0.2222,not synonym,not synonym,Levenshtein,0.7
Artocarpus chama,Potentilla eynensis,0.1053,not synonym,not synonym,Levenshtein,0.7
Phylica ericoides,Phylica ericifolia,0.6667,not synonym,synonym,Levenshtein,0.7
Argentina bidentula,Elaeagnus wilsonii,0.1579,not synonym,not synonym,Levenshtein,0.7
Phylica paniculata,Soulangia myrtifolia,0.25,not synonym,synonym,Levenshtein,0.7
Holodiscus discolor,Sericotheca saxicola,0.25,not synonym,synonym,Levenshtein,0.7
Phylica oleifolia,Eleiosina bracteata,0.2105,not synonym,not synonym,Levenshtein,0.7
Argentina assimilis,Bosqueia boiviniana,0.2105,not synonym,not synonym,Levenshtein,0.7
Celtis tenuifolia,Celtis georgiana,0.5294,not synonym,synonym,Levenshtein,0.7
Gouania corylifolia,Gouania petiolaris,0.5263,not synonym,synonym,Levenshtein,0.7
Spiraea fontenaysii,Opulaster bullatus,0.1579,not synonym,not synonym,Levenshtein,0.7
Paratrophis glabra,Sageretia spiciflora,0.3,not synonym,not synonym,Levenshtein,0.7
Cecropia polystachya,Rhodotypos tetrapetala,0.1818,not synonym,not synonym,Levenshtein,0.7
Urtica leptophylla,Elatostema paludosum,0.1,not synonym,not synonym,Levenshtein,0.7
Pilea inaequalis,Pilea nummularifolia,0.5,not synonym,synonym,Levenshtein,0.7
Ziziphus oenopolia,Rhamnus oenopolia,0.6667,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus semiincisa,Sorbus greenii,0.36,not synonym,not synonym,Levenshtein,0.7
Procris frutescens,Rhaphiolepis parvibracteolata,0.2759,not synonym,not synonym,Levenshtein,0.7
Urtica pilulifera,Acaena andicola,0.2353,not synonym,not synonym,Levenshtein,0.7
Urera caracasana,Urera jacquinii,0.5,not synonym,synonym,Levenshtein,0.7
Elaeagnus triflora,Elaeagnus philippinensis,0.4583,not synonym,synonym,Levenshtein,0.7
Elatostema platyphyllum,Crataegus edita,0.1739,not synonym,not synonym,Levenshtein,0.7
Artocarpus parvus,Artocarpus sampor,0.7059,synonym,synonym,Levenshtein,0.7
Malacomeles denticulata,Ceanothus durangoinus,0.2174,not synonym,not synonym,Levenshtein,0.7
Rubus niveus,Rubus godongensis,0.4706,not synonym,synonym,Levenshtein,0.7
Celtis brasiliensis,Celtis lanceolata,0.4211,not synonym,synonym,Levenshtein,0.7
Boehmeria caudata,Urtica ternata,0.2941,not synonym,not synonym,Levenshtein,0.7
Physocarpus opulifolius,Neillia stellata,0.1739,not synonym,synonym,Levenshtein,0.7
Ceanothus americanus,Ficus schinzii,0.2,not synonym,not synonym,Levenshtein,0.7
Hedlundia mayeri,Sorbus mayeri,0.5,not synonym,synonym,Levenshtein,0.7
Crataegus macracantha,Pyrus fokienensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Acaena arthrotricha,0.2105,not synonym,not synonym,Levenshtein,0.7
Fragaria nilgerrensis,Lecanthus sasakii,0.0952,not synonym,not synonym,Levenshtein,0.7
Rhamnus napalensis,Adicea ciliata,0.1111,not synonym,not synonym,Levenshtein,0.7
Cryptandra speciosa,Cryptandra speciosa,1.0,synonym,synonym,Levenshtein,0.7
Ziziphus zeyheriana,Zizyphus helvola,0.5789,not synonym,synonym,Levenshtein,0.7
Didymodoxa capensis,Urtica ovalifolia,0.1579,not synonym,synonym,Levenshtein,0.7
Dorstenia zenkeri,Elaeagnus perrottetii,0.2381,not synonym,not synonym,Levenshtein,0.7
Aria graeca,Sorbus migarica,0.3333,not synonym,synonym,Levenshtein,0.7
Gouania hillebrandii,Eriobotrya hongiaoensis,0.2609,not synonym,not synonym,Levenshtein,0.7
Spyridium ramosissimum,Ficus peguensis,0.2273,not synonym,not synonym,Levenshtein,0.7
Ziziphus spina-christi,Missiessya fagifolia,0.1818,not synonym,not synonym,Levenshtein,0.7
Prunus sclerophylla,Urtica leucophaea,0.3684,not synonym,not synonym,Levenshtein,0.7
Debregeasia edulis,Morocarpus edulis,0.4444,not synonym,synonym,Levenshtein,0.7
Morus rubra,Tylanthus litoralis,0.2632,not synonym,not synonym,Levenshtein,0.7
Ulmus hollandica,Ulmus pitteursii,0.375,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis wardii,Gouania cormorensis,0.1053,not synonym,not synonym,Levenshtein,0.7
Discaria serratifolia,Notophaena serratifolia,0.6522,not synonym,synonym,Levenshtein,0.7
Gonostegia pentandra,Trichocephalus spicatus,0.1304,not synonym,not synonym,Levenshtein,0.7
Cecropia telealba,Potentilla wenchuensis,0.2273,not synonym,not synonym,Levenshtein,0.7
Ficus racemosa,Ficus trichocarpa,0.5294,not synonym,synonym,Levenshtein,0.7
Pilea rivularis,Horkelia integrifolia,0.2381,not synonym,not synonym,Levenshtein,0.7
Physocarpus malvaceus,Eriobotrya shanense,0.1905,not synonym,not synonym,Levenshtein,0.7
Noltea africana,Ceanothus scandens,0.2222,not synonym,synonym,Levenshtein,0.7
Myriocarpa cordifolia,Bosqueia occidentalis,0.1905,not synonym,not synonym,Levenshtein,0.7
Dorstenia cuspidata,Dorstenia unyikae,0.6842,not synonym,synonym,Levenshtein,0.7
Morus celtidifolia,Morus crataegifolia,0.7368,synonym,synonym,Levenshtein,0.7
Artocarpus lacucha,Margarocarpus poeppigianus,0.4231,not synonym,not synonym,Levenshtein,0.7
Pomaderris vacciniifolia,Pomaderris phillyreifolia,0.68,not synonym,synonym,Levenshtein,0.7
Pomaderris multiflora,Boehmeria drummondiana,0.2727,not synonym,not synonym,Levenshtein,0.7
Pourthiaea arguta,Pourthiaea villosa,0.6667,not synonym,synonym,Levenshtein,0.7
Phylica parviflora,Tylanthus parviflorus,0.5238,not synonym,synonym,Levenshtein,0.7
Crataegus punctata,Crataegus cuneifolia,0.65,not synonym,synonym,Levenshtein,0.7
Potentilla crantzii,Cryptandra hookeri,0.1579,not synonym,not synonym,Levenshtein,0.7
Parartocarpus venenosa,Colubrina pubiflora,0.2273,not synonym,not synonym,Levenshtein,0.7
Phylica emirnensis,Phylica tropica,0.5,not synonym,synonym,Levenshtein,0.7
Fragaria sempervirens,Dorstenia binzaensis,0.2381,not synonym,not synonym,Levenshtein,0.7
Celtis jessoensis,Trema schiedeanum,0.1176,not synonym,not synonym,Levenshtein,0.7
Potentilla canadensis,Pilea tenuicaulis,0.3333,not synonym,not synonym,Levenshtein,0.7
Procris pedunculata,Prunus varia,0.2632,not synonym,not synonym,Levenshtein,0.7
Spyridium spadiceum,Trymalium thomasioides,0.3182,not synonym,synonym,Levenshtein,0.7
Fatoua villosa,Boehmeriopsis pallida,0.2381,not synonym,synonym,Levenshtein,0.7
Poikilospermum amboinense,Spiraea flexuosa,0.2,not synonym,not synonym,Levenshtein,0.7
Mespilus germanica,Mespilus sylvestris,0.4737,not synonym,synonym,Levenshtein,0.7
Cecropia gabrielis,Cecropia monostachya,0.45,not synonym,synonym,Levenshtein,0.7
Colubrina triflora,Colubrina arborea,0.7222,synonym,synonym,Levenshtein,0.7
Maclura cochinchinensis,Cudrania obovata,0.1739,not synonym,synonym,Levenshtein,0.7
Dorstenia albertii,Dorstenia albertorum,0.8,synonym,synonym,Levenshtein,0.7
Osteomeles schweriniae,Celtis lima,0.2273,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus laurinus,Sarcomphalus retusus,0.7143,synonym,synonym,Levenshtein,0.7
Pourouma minor,Ficus morifolia,0.1333,not synonym,not synonym,Levenshtein,0.7
Maoutia diversifolia,Artocarpus cumingianus,0.1364,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus rhombiformis,Pyrus rhombiformis,0.6296,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus schuwerkiorum,Pyrus schuwerkiorum,0.6429,not synonym,synonym,Levenshtein,0.7
Pomaderris discolor,Sericotheca discolor,0.45,not synonym,not synonym,Levenshtein,0.7
Sageretia gracilis,Ziziphus orbicularis,0.25,not synonym,not synonym,Levenshtein,0.7
Crataegus douglasii,Crataegus tennowana,0.5263,not synonym,synonym,Levenshtein,0.7
Colubrina arborescens,Paliurus colubrina,0.2381,not synonym,synonym,Levenshtein,0.7
Artocarpus treculianus,Artocarpus elongatus,0.6818,not synonym,not synonym,Levenshtein,0.7
Taxotrophis perakensis,Aubletia ramosissima,0.1818,not synonym,not synonym,Levenshtein,0.7
Ficus mollior,Boehmeria littoralis,0.2,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Boehmeria allophylla,0.6,not synonym,synonym,Levenshtein,0.7
Ficophyllum crassinerve,Sapindopsis cordata,0.087,not synonym,synonym,Levenshtein,0.7
Shepherdia argentea,Elaeagnus utilis,0.1053,not synonym,synonym,Levenshtein,0.7
Dorstenia bicuspis,Pourthiaea moiorum,0.1667,not synonym,not synonym,Levenshtein,0.7
Urtica membranacea,Urtica pittonii,0.4444,not synonym,synonym,Levenshtein,0.7
Morus rubra,Morus siciliana,0.4667,not synonym,not synonym,Levenshtein,0.7
Procris rupicola,Procris rupicola,1.0,synonym,synonym,Levenshtein,0.7
Rhaphiolepis platyphylla,Dorstenia cordato-acuminata,0.1481,not synonym,not synonym,Levenshtein,0.7
Chaenomeles thibetica,Crataegus wattiana,0.3333,not synonym,not synonym,Levenshtein,0.7
Broussonetia kaempferi,Opulaster gracilis,0.1364,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Acaena coxi,0.4444,not synonym,synonym,Levenshtein,0.7
Artocarpus lamellosus,Pyrus loriformis,0.2857,not synonym,not synonym,Levenshtein,0.7
Spyridium vexilliferum,Pseudopipturus mabesae,0.0909,not synonym,not synonym,Levenshtein,0.7
Aphananthe cuspidata,Obetia morifolia,0.15,not synonym,not synonym,Levenshtein,0.7
Fragaria moschata,Fragaria reversa,0.5882,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus admonitor,Neraudia pyrifolia,0.1667,not synonym,not synonym,Levenshtein,0.7
Potentilla nitida,Colubrina longipes,0.2222,not synonym,not synonym,Levenshtein,0.7
Celtis pacifica,Crataegus cosansazi,0.2105,not synonym,not synonym,Levenshtein,0.7
Dendrocnide sinuata,Pilea variegata,0.2105,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Ogcodeia sandwithiana,0.2857,not synonym,not synonym,Levenshtein,0.7
Noltea africana,Willemetia africana,0.6316,not synonym,synonym,Levenshtein,0.7
Ceanothus hartwegii,Ceanothus hartwegii,1.0,synonym,synonym,Levenshtein,0.7
Ulmus glabra,Opulaster ramaleyi,0.2222,not synonym,not synonym,Levenshtein,0.7
Aria wilmottiana,Pyrus wilmottiana,0.7647,synonym,synonym,Levenshtein,0.7
