species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Bulbostylis juncoides,Fimbristylis savannarum,0.3478,not synonym,synonym,Levenshtein,0.7
Catopsis morreniana,Cottendorfia albicans,0.2381,not synonym,not synonym,Levenshtein,0.7
Typha domingensis,Typha australis,0.4706,not synonym,synonym,Levenshtein,0.7
Guadua superba,Bambusa tessmannii,0.2222,not synonym,synonym,Levenshtein,0.7
Gigantochloa atter,Eriocaulon horsley-kundae,0.2,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria reflexiaristata,Restio dimorphostachyus,0.1613,not synonym,not synonym,Levenshtein,0.7
Festuca australis,Sorghum pulchellum,0.1667,not synonym,not synonym,Levenshtein,0.7
Catabrosa aquatica,Poa pseudoairoides,0.0556,not synonym,synonym,Levenshtein,0.7
Eriocaulon benthamii,Eriocaulon guadalajarense,0.48,not synonym,synonym,Levenshtein,0.7
Leymus racemosus,Paepalanthus welwitschii,0.2083,not synonym,not synonym,Levenshtein,0.7
Desmocladus asper,Calorophus asper,0.5294,not synonym,synonym,Levenshtein,0.7
Festuca laevigata,Cipuropsis elata,0.2353,not synonym,not synonym,Levenshtein,0.7
Apocopis burmanicus,Brocchinia cryptantha,0.2381,not synonym,not synonym,Levenshtein,0.7
Guadua macrostachya,Lappago aliena,0.2105,not synonym,not synonym,Levenshtein,0.7
Pseudalcantarea viridiflora,Vriesea macropetala,0.1852,not synonym,synonym,Levenshtein,0.7
Rhynchospora cajennensis,Rhynchospora magarensis,0.7917,synonym,synonym,Levenshtein,0.7
Fimbristylis spadicea,Iria spadicea,0.5714,not synonym,synonym,Levenshtein,0.7
Machaerina rubiginosa,Karatas agavifolia,0.2381,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia diplandra,Andropogon diplandrus,0.4286,not synonym,synonym,Levenshtein,0.7
Ronnbergia involucrata,Karatas princeps,0.1364,not synonym,not synonym,Levenshtein,0.7
Fimbristylis polytrichoides,Abildgaardia javanica,0.1481,not synonym,synonym,Levenshtein,0.7
Gigantochloa macrostachya,Festuca aperta,0.28,not synonym,not synonym,Levenshtein,0.7
Elegia recta,Chondropetalum rectum,0.2857,not synonym,synonym,Levenshtein,0.7
Billbergia lemoinei,Cyperus arundinaceus,0.15,not synonym,not synonym,Levenshtein,0.7
Aechmea fasciata,Hohenbergia fasciata,0.55,not synonym,synonym,Levenshtein,0.7
Puya dyckioides,Pitcairnia dyckioides,0.619,not synonym,synonym,Levenshtein,0.7
Sasaella masamuneana,Tillandsia monadelpha,0.2381,not synonym,not synonym,Levenshtein,0.7
Werauhia pedicellata,Vriesea vasta,0.25,not synonym,not synonym,Levenshtein,0.7
Rhynchospora albescens,Chondropetalum alboaristatum,0.3214,not synonym,not synonym,Levenshtein,0.7
Encholirium spectabile,Encholirium paraibae,0.6818,not synonym,synonym,Levenshtein,0.7
Cortaderia egmontiana,Arundo egmontiana,0.619,not synonym,synonym,Levenshtein,0.7
Schizachyrium brevifolium,Schizachyrium fasciculatum,0.6923,not synonym,synonym,Levenshtein,0.7
Elegia microcarpa,Dovea microcarpa,0.7059,synonym,synonym,Levenshtein,0.7
Carex cumulata,Carex cumulata,1.0,synonym,synonym,Levenshtein,0.7
Paepalanthus dendroides,Eriocaulon dendroides,0.5217,not synonym,synonym,Levenshtein,0.7
Polypogon monspeliensis,Agrostis alopecuroides,0.1304,not synonym,synonym,Levenshtein,0.7
Sasa senanensis,Festuca insularis,0.2941,not synonym,not synonym,Levenshtein,0.7
Schizachyrium maritimum,Chaetotropis rioplatensis,0.12,not synonym,not synonym,Levenshtein,0.7
Platycaulos callistachyus,Mapania zeylanica,0.2,not synonym,not synonym,Levenshtein,0.7
Holcus calamucha,Holcus calamucha,1.0,synonym,synonym,Levenshtein,0.7
Leptochloa crinita,Trichloris fasciculata,0.2727,not synonym,synonym,Levenshtein,0.7
Fosterella micrantha,Hystrix komarovii,0.25,not synonym,not synonym,Levenshtein,0.7
Paepalanthus brachypus,Lasiacis longiligula,0.1364,not synonym,not synonym,Levenshtein,0.7
Distichia filamentosa,Eriocaulon lamarckii,0.1905,not synonym,not synonym,Levenshtein,0.7
Cynosurus geniculatus,Cynosurus geniculatus,1.0,synonym,synonym,Levenshtein,0.7
Gahnia aspera,Lampocarya aspera,0.5294,not synonym,synonym,Levenshtein,0.7
Luzula nodulosa,Luzula graeca,0.5333,not synonym,synonym,Levenshtein,0.7
Blysmus compressus,Sodiroa kalbreyeri,0.1667,not synonym,not synonym,Levenshtein,0.7
Cortaderia modesta,Calyptrocarya monocephala,0.36,not synonym,not synonym,Levenshtein,0.7
Indocalamus longiauritus,Carex mitis,0.25,not synonym,not synonym,Levenshtein,0.7
Leersia nematostachya,Thamnochortus bromoides,0.0,not synonym,not synonym,Levenshtein,0.7
Tillandsia latispatha,Tillandsia latispatha,1.0,synonym,synonym,Levenshtein,0.7
Tillandsia aeranthos,Panicum petiolatum,0.15,not synonym,not synonym,Levenshtein,0.7
Hydrophilus rattrayi,Chondropetalum rectum,0.381,not synonym,not synonym,Levenshtein,0.7
Arundo donax,Donax bengalensis,0.1765,not synonym,synonym,Levenshtein,0.7
Dimeria gracilis,Pseudosasa vulgata,0.1111,not synonym,not synonym,Levenshtein,0.7
Schizachyrium sanguineum,Schizachyrium lindiense,0.6667,not synonym,synonym,Levenshtein,0.7
Cinnagrostis hirta,Calamagrostis brevipaleata,0.5,not synonym,synonym,Levenshtein,0.7
Catapodium marinum,Desmazeria triticea,0.1579,not synonym,synonym,Levenshtein,0.7
Hyparrhenia dichroa,Sasa kutcharoensis,0.1053,not synonym,not synonym,Levenshtein,0.7
Racinaea hamaleana,Phytarhiza hamaleana,0.55,not synonym,synonym,Levenshtein,0.7
Kengyilia batalinii,Agropyron alaicum,0.2105,not synonym,synonym,Levenshtein,0.7
Werauhia nocturna,Vriesea nocturna,0.6471,not synonym,synonym,Levenshtein,0.7
Aechmea mariae-reginae,Calamagrostis imberbis,0.0909,not synonym,not synonym,Levenshtein,0.7
Restio distichus,Thamnochortus distichus,0.4783,not synonym,synonym,Levenshtein,0.7
Centrolepis banksii,Devauxia pusilla,0.1579,not synonym,synonym,Levenshtein,0.7
Tetraria bromoides,Lepidosperma brehmeri,0.2381,not synonym,synonym,Levenshtein,0.7
Rhynchospora foliosa,Catopsis alba,0.25,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis micrathera,Trisetum laxum,0.1739,not synonym,synonym,Levenshtein,0.7
Cortaderia egmontiana,Gynerium pilosum,0.1905,not synonym,synonym,Levenshtein,0.7
Rhynchospora cajennensis,Nemum raynalii,0.2083,not synonym,not synonym,Levenshtein,0.7
Festuca laevigata,Schizachyrium inspersum,0.087,not synonym,not synonym,Levenshtein,0.7
Guzmania monostachia,Vriesea tweedieana,0.15,not synonym,not synonym,Levenshtein,0.7
Bulbostylis contexta,Scirpus angolensis,0.05,not synonym,not synonym,Levenshtein,0.7
Afroscirpoides dioeca,Puya pastoensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Luzula campestris,Catabrosa aquatica,0.1111,not synonym,not synonym,Levenshtein,0.7
Neoregelia leucophoea,Fimbristylis tenella,0.1905,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus triqueter,Scirpus seoanei,0.2917,not synonym,synonym,Levenshtein,0.7
Anthosachne longiseta,Elymus longisetus,0.4286,not synonym,synonym,Levenshtein,0.7
Racinaea pendulispica,Tillandsia scorpiura,0.1429,not synonym,synonym,Levenshtein,0.7
Sasa pubiculmis,Neosasamorpha sugimotoi,0.3043,not synonym,synonym,Levenshtein,0.7
Chloris radiata,Andropogon provincialis,0.2174,not synonym,synonym,Levenshtein,0.7
Schoenus laevigatus,Helictotrichon fluitans,0.1739,not synonym,not synonym,Levenshtein,0.7
Mapania soyauxii,Syngonanthus candidus,0.2381,not synonym,not synonym,Levenshtein,0.7
Billbergia joliboisii,Billbergia cappei,0.5714,not synonym,synonym,Levenshtein,0.7
Racinaea euryelytra,Tillandsia euryelytra,0.619,not synonym,synonym,Levenshtein,0.7
Lasiacis sloanei,Panicum latifolium,0.2222,not synonym,synonym,Levenshtein,0.7
Schizachyrium microstachyum,Andropogon paniculatus,0.1481,not synonym,synonym,Levenshtein,0.7
Hypodiscus alboaristatus,Bambusa distorta,0.25,not synonym,not synonym,Levenshtein,0.7
Scleria latifolia,Scleria grandifolia,0.7895,synonym,synonym,Levenshtein,0.7
Platycaulos anceps,Deyeuxia pallens,0.2778,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria geniculata,Agroelymus pamiricus,0.1923,not synonym,synonym,Levenshtein,0.7
Anthelepis guillauminii,Scirpus trisetosus,0.1739,not synonym,not synonym,Levenshtein,0.7
Guadua trinii,Chusquea heterophylla,0.2857,not synonym,synonym,Levenshtein,0.7
Juncus murbeckii,Juncus frisicus,0.5,not synonym,synonym,Levenshtein,0.7
Cephalocarpus angustus,Everardia steyermarkii,0.0909,not synonym,synonym,Levenshtein,0.7
Hylaeaicum myrmecophilum,Aregelia myrmecophila,0.5833,not synonym,synonym,Levenshtein,0.7
Paepalanthus falcifolius,Eriocaulon rigidum,0.1667,not synonym,synonym,Levenshtein,0.7
Tetraria pilisepala,Carpha arundinacea,0.2105,not synonym,synonym,Levenshtein,0.7
Fimbristylis warmingii,Scirpus warmingii,0.5455,not synonym,synonym,Levenshtein,0.7
Elegia microcarpa,Deyeuxia lagurus,0.2353,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis micrathera,Danthonia juncea,0.2609,not synonym,not synonym,Levenshtein,0.7
Neesenbeckia punctoria,Centrolepis brevifolia,0.2727,not synonym,not synonym,Levenshtein,0.7
Nidularium rutilans,Sasa segawana,0.2105,not synonym,not synonym,Levenshtein,0.7
Luzula brachyphylla,Rhynchospora nipensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Rhynchospora reptans,Dichromena repens,0.45,not synonym,synonym,Levenshtein,0.7
Xyris jupicai,Xyris guianensis,0.5,not synonym,synonym,Levenshtein,0.7
Milium laguchinia,Thecophyllum irazuense,0.2273,not synonym,not synonym,Levenshtein,0.7
Ichnanthus ruprechtii,Alopecurus varius,0.1905,not synonym,not synonym,Levenshtein,0.7
Sparganium gramineum,Anthistiria andropogonoides,0.2222,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria marginata,Tetraria autumnalis,0.28,not synonym,not synonym,Levenshtein,0.7
Anthosachne longiseta,Carex hakodatensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Vriesea lancifolia,Scirpus acrostachys,0.1579,not synonym,not synonym,Levenshtein,0.7
Bulbostylis laniceps,Fimbristylis laniceps,0.7619,synonym,synonym,Levenshtein,0.7
Schoenus acuminatus,Isoschoenus acuminatus,0.8636,synonym,synonym,Levenshtein,0.7
Rhynchospora plumosa,Actinoschoenus ramosus,0.2727,not synonym,not synonym,Levenshtein,0.7
Guadua paniculata,Arundarbor paniculata,0.619,not synonym,synonym,Levenshtein,0.7
Steyerbromelia neblinae,Navia diffusa,0.1739,not synonym,synonym,Levenshtein,0.7
Festuca floribunda,Trisetum floribundum,0.6,not synonym,synonym,Levenshtein,0.7
Cinnagrostis mulleri,Calamagrostis mulleri,0.8095,synonym,synonym,Levenshtein,0.7
Kengyilia kokonorica,Gynerium rudiusculum,0.1,not synonym,not synonym,Levenshtein,0.7
Schoenus dregeanus,Elynanthus dregeanus,0.65,not synonym,synonym,Levenshtein,0.7
Sasa pubiculmis,Sasamorpha latifolia,0.35,not synonym,not synonym,Levenshtein,0.7
Amphibromus nervosus,Danthonia nervosa,0.45,not synonym,synonym,Levenshtein,0.7
Festuca membranacea,Vulpia fontanesii,0.2105,not synonym,synonym,Levenshtein,0.7
Machaerina gunnii,Cladium brevipaniculatum,0.2083,not synonym,synonym,Levenshtein,0.7
Cutandia rigescens,Catapodium rigescens,0.75,synonym,synonym,Levenshtein,0.7
Sasa cernua,Guzmania lepidota,0.2941,not synonym,not synonym,Levenshtein,0.7
Sparganium natans,Sparganium rostratum,0.65,not synonym,synonym,Levenshtein,0.7
Fosterella albicans,Fosterella fuentesii,0.55,not synonym,synonym,Levenshtein,0.7
Sasa septentrionalis,Andropogon bovonei,0.2,not synonym,not synonym,Levenshtein,0.7
Schoenus maschalinus,Schoenus axillaris,0.6,not synonym,synonym,Levenshtein,0.7
Scleria poiformis,Scleria oryzoides,0.5882,not synonym,synonym,Levenshtein,0.7
Festuca thurberi,Poa festucoides,0.1875,not synonym,synonym,Levenshtein,0.7
Luzula campestris,Epiphyton micranthera,0.0952,not synonym,not synonym,Levenshtein,0.7
Vriesea macrostachya,Danthonia archeri,0.15,not synonym,not synonym,Levenshtein,0.7
Eriophorum angustifolium,Bambusa forbesii,0.125,not synonym,not synonym,Levenshtein,0.7
Sasaella hidaensis,Mezobromelia lyman-smithii,0.2692,not synonym,not synonym,Levenshtein,0.7
Calyptrocarya glomerulata,Calyptrocarya fragifera,0.6,not synonym,synonym,Levenshtein,0.7
Avenula pubescens,Avenastrum insubricum,0.3333,not synonym,synonym,Levenshtein,0.7
Machaerina disticha,Mariscus micranthes,0.1579,not synonym,synonym,Levenshtein,0.7
Sasaella iwabuchii,Sasaella iwabuchii,1.0,synonym,synonym,Levenshtein,0.7
Megastachya mucronata,Megastachya maxima,0.6667,not synonym,synonym,Levenshtein,0.7
Wittrockia superba,Deyeuxia avenacea,0.1667,not synonym,not synonym,Levenshtein,0.7
Leiothrix hirsuta,Paepalanthus hirsutus,0.4286,not synonym,synonym,Levenshtein,0.7
Schizachyrium sanguineum,Andropogon hirtiflorus,0.0417,not synonym,synonym,Levenshtein,0.7
Ficinia stolonifera,Ficinia contorta,0.5789,not synonym,synonym,Levenshtein,0.7
Ficinia angustifolia,Cladium triglomeratum,0.0952,not synonym,not synonym,Levenshtein,0.7
Ficinia incomtula,Festuca decidua,0.3529,not synonym,not synonym,Levenshtein,0.7
Dimeria hohenackeri,Nidularium selloanum,0.15,not synonym,not synonym,Levenshtein,0.7
Aechmea pectinata,Aechmea crocophylla,0.5263,not synonym,synonym,Levenshtein,0.7
Sasa palmata,Actinocephalus heteropus,0.1667,not synonym,not synonym,Levenshtein,0.7
Cipuropsis magdalenae,Oplismenus setarius,0.1429,not synonym,not synonym,Levenshtein,0.7
Fimbristylis tenera,Centotheca mucronata,0.1,not synonym,not synonym,Levenshtein,0.7
Paepalanthus polytrichoides,Eriocaulon tenue,0.1852,not synonym,synonym,Levenshtein,0.7
Ptilagrostis junatovii,Chaetospora ferruginea,0.0909,not synonym,not synonym,Levenshtein,0.7
Ixophorus unisetus,Ixophorus pringlei,0.6111,not synonym,synonym,Levenshtein,0.7
Sasaella shiobarensis,Arundinaria shiobarensis,0.5833,not synonym,synonym,Levenshtein,0.7
Ficinia incomtula,Scirpus incomtulus,0.5556,not synonym,synonym,Levenshtein,0.7
Bromelia humilis,Madvigia humilis,0.625,not synonym,synonym,Levenshtein,0.7
Aechmea filicaulis,Billbergia filicaulis,0.619,not synonym,synonym,Levenshtein,0.7
Patosia clandestina,Rostkovia brevifolia,0.3,not synonym,synonym,Levenshtein,0.7
Syngonanthus cuyabensis,Dyckia horrida,0.1739,not synonym,not synonym,Levenshtein,0.7
Luzula luzulina,Nemorinia flavescens,0.2,not synonym,synonym,Levenshtein,0.7
Sasa yahikoensis,Sasa mogamensis,0.625,not synonym,synonym,Levenshtein,0.7
Ananas comosus,Ananas proliferus,0.5882,not synonym,synonym,Levenshtein,0.7
Luzula excelsa,Festuca alpina,0.2143,not synonym,not synonym,Levenshtein,0.7
Scleria woodii,Scleria striatonux,0.5,not synonym,synonym,Levenshtein,0.7
Juncus acutus,Juncastrum acutum,0.6471,not synonym,synonym,Levenshtein,0.7
Schizachyrium microstachyum,Aechmea basilateralis,0.1852,not synonym,not synonym,Levenshtein,0.7
Leymus erianthus,Calorophus anceps,0.2353,not synonym,not synonym,Levenshtein,0.7
Werauhia tonduziana,Sorghum flavescens,0.2105,not synonym,not synonym,Levenshtein,0.7
Diplacrum pygmaeum,Hypolaena filiformis,0.2,not synonym,not synonym,Levenshtein,0.7
Vriesea johnstonii,Thecophyllum johnstonii,0.4783,not synonym,synonym,Levenshtein,0.7
Desmocladus nodatus,Onychosepalum nodatum,0.4762,not synonym,synonym,Levenshtein,0.7
Scleria erythrorrhiza,Dichromena montana,0.1905,not synonym,not synonym,Levenshtein,0.7
Leymus cappadocicus,Elymus cappadocicus,0.8947,synonym,synonym,Levenshtein,0.7
Hyparrhenia hirta,Abolboda poarchom,0.0588,not synonym,not synonym,Levenshtein,0.7
Leymus ajanensis,Roegneria rigidula,0.1111,not synonym,not synonym,Levenshtein,0.7
Typha angustifolia,Cortaderia modesta,0.1111,not synonym,not synonym,Levenshtein,0.7
Carex subtrigona,Chondropetalum macrocarpum,0.2308,not synonym,not synonym,Levenshtein,0.7
Typha angustifolia,Typha minor,0.4444,not synonym,synonym,Levenshtein,0.7
Bulbostylis junciformis,Bulbostylis junciformis,1.0,synonym,synonym,Levenshtein,0.7
Jagrantia monstrum,Scleria ovuligera,0.1111,not synonym,not synonym,Levenshtein,0.7
Chrysopogon gryllus,Puya copiapina,0.1053,not synonym,not synonym,Levenshtein,0.7
Bulbostylis conifera,Desvauxia alepyroides,0.0952,not synonym,not synonym,Levenshtein,0.7
Machaerina rubiginosa,Gahnia glomerata,0.2857,not synonym,synonym,Levenshtein,0.7
Connellia augustae,Vriesea pachyspatha,0.2105,not synonym,not synonym,Levenshtein,0.7
Ronnbergia fraseri,Eriachne stricta,0.1667,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis curta,Deyeuxia curta,0.3889,not synonym,synonym,Levenshtein,0.7
Bulbostylis humilis,Abildgaardia sphaerocarpa,0.2,not synonym,synonym,Levenshtein,0.7
Werauhia moralesii,Vriesea simulans,0.2222,not synonym,synonym,Levenshtein,0.7
Pseudopentameris obtusifolia,Pentameris obtusifolia,0.7857,synonym,synonym,Levenshtein,0.7
Guzmania conifera,Danthonia brachyphylla,0.2727,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia umbrosa,Andropogon umbrosus,0.3684,not synonym,synonym,Levenshtein,0.7
Juncus tricephalos,Karatas neglecta,0.1667,not synonym,not synonym,Levenshtein,0.7
Aechmea setigera,Aechmea setigera,1.0,synonym,synonym,Levenshtein,0.7
Saxofridericia aculeata,Eriocaulon polytrichoides,0.08,not synonym,not synonym,Levenshtein,0.7
Restio muirii,Dovea macrocarpa,0.125,not synonym,not synonym,Levenshtein,0.7
Niduregelia fraudulenta,Nidularium fraudulentum,0.6087,not synonym,synonym,Levenshtein,0.7
Kengyilia geminata,Paepalanthus spadiceus,0.1364,not synonym,not synonym,Levenshtein,0.7
Festuca trichophylla,Carex obovoidea,0.2,not synonym,not synonym,Levenshtein,0.7
Ochagavia carnea,Ruckia brevifolia,0.1176,not synonym,synonym,Levenshtein,0.7
Syngonanthus simplex,Syngonanthus vareschii,0.5909,not synonym,synonym,Levenshtein,0.7
Leymus komarovii,Elymus komarovii,0.875,synonym,synonym,Levenshtein,0.7
Sasaella hidaensis,Sasaella novoagrariae,0.5238,not synonym,synonym,Levenshtein,0.7
Festuca altissima,Trisetum thospiticum,0.2,not synonym,not synonym,Levenshtein,0.7
Kengyilia thoroldiana,Dyckia pierre-bruanii,0.1905,not synonym,not synonym,Levenshtein,0.7
Sasa chartacea,Sasa hashimotoi,0.4,not synonym,synonym,Levenshtein,0.7
Sasa hayatae,Agropyron kengii,0.0625,not synonym,not synonym,Levenshtein,0.7
Hohenbergia augusta,Sasa gigantissima,0.1579,not synonym,not synonym,Levenshtein,0.7
Diplasia karatifolia,Fimbristylis bromeliifolia,0.3846,not synonym,synonym,Levenshtein,0.7
Carex dacica,Onkerma rigida,0.2857,not synonym,synonym,Levenshtein,0.7
Sasaella ramosa,Arundinaria tsurumatiana,0.2083,not synonym,synonym,Levenshtein,0.7
Racinaea gentryana,Andropogon niariensis,0.1429,not synonym,not synonym,Levenshtein,0.7
Milium schmidtianum,Cladium dubium,0.3158,not synonym,not synonym,Levenshtein,0.7
Brachyelytrum erectum,Bambusa virgata,0.1905,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia dregeana,Hyparrhenia pilosissima,0.5652,not synonym,synonym,Levenshtein,0.7
Aechmea fasciata,Drepanostachyum porcatum,0.25,not synonym,not synonym,Levenshtein,0.7
Syngonanthus nitens,Eriocaulon nitens,0.4737,not synonym,synonym,Levenshtein,0.7
Staberoha distachyos,Carex gibbsiae,0.2,not synonym,not synonym,Levenshtein,0.7
Leymus chinensis,Hyparrhenia spectabilis,0.1739,not synonym,not synonym,Levenshtein,0.7
Greigia sphacelata,Billbergia sphacelata,0.7143,synonym,synonym,Levenshtein,0.7
Gahnia schoenoides,Lampocarya schoenoides,0.6364,not synonym,synonym,Levenshtein,0.7
Aechmea lindeni,Aechmea lindeni,1.0,synonym,synonym,Levenshtein,0.7
Leiothrix graminea,Lasiacis rhizophora,0.1579,not synonym,not synonym,Levenshtein,0.7
Quesnelia quesneliana,Mapania pynostachya,0.2381,not synonym,not synonym,Levenshtein,0.7
Luzula peruviana,Luziola boliviensis,0.4737,not synonym,synonym,Levenshtein,0.7
Ronnbergia tonduzii,Festuca picta,0.1053,not synonym,not synonym,Levenshtein,0.7
Hypolytrum schraderianum,Hypolytrum microstachyum,0.5833,not synonym,synonym,Levenshtein,0.7
Rhynchospora corymbosa,Rhynchospora subulirostris,0.5769,not synonym,synonym,Levenshtein,0.7
Ficinia leiocarpa,Ficinia punctata,0.5882,not synonym,synonym,Levenshtein,0.7
Sesleria coerulans,Sesleria marginata,0.5556,not synonym,synonym,Levenshtein,0.7
Portea petropolitana,Aechmea petropolitana,0.7619,synonym,synonym,Levenshtein,0.7
Festuca quadriflora,Festuca accomodata,0.4737,not synonym,synonym,Levenshtein,0.7
Luzula stenophylla,Luzula turcica,0.5,not synonym,synonym,Levenshtein,0.7
Arundo plinii,Arundo pliniana,0.8,synonym,synonym,Levenshtein,0.7
